"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Turkmenistan","TKM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.5","1.5","4.7","8.3","10.3","11","12.2","12.7","11.75","10.898","10.1","9.239","8.367","7.46","6.577","5.705","4.846","4","4","4.002","3.997","3.999","4.011","4.023","4.034","4.045","4.051","4.055","4.489","4.452","4.121","4.12",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19677815831381","6.16811391300237","5.92419293593657","6.58164197064592","7.87659695118512","8.28443776636119","8.128948103776","8.50236772832879","9.48332234699428","9.53696295285927","9.14928903723573","9.51308670952558","9.38245330604082","8.8711500563951","8.32407154415962","7.6870251936824","7.29315820611189","6.90007913815356","7.87451093130888","7.24665718251306","6.72319917942247","6.43189928342211","6.39046691134019","6.20334923964665","6.72558199262638","7.81344190210693","8.12196733934163","8.02888357791305","8.10568174619931","10.3428874824487","9.27181658103695","6.98620744406572","6.29580462899386",
"Timor-Leste","TLS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.329","3.292","3.257","3.278","3.3","3.315","3.346","3.408","3.66","3.596","3.483","3.326","3.409","3.498","3.448","3.46","3.409","3.367","3.295","3.301","3.533","3.767","4.011","4.228","4.45","4.657","4.212","3.732","3.129","2.792","2.344","1.537","1.523",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8906333065276","12.0595776724584","12.8692780874956","12.9719136438175","13.3886663749073","12.2210737242233","11.9591410072353","12.1026375881388","12.4902272777606","13.0947471080745","13.0752388433087","13.1446031201298","12.8010808368727","11.4749817797411","11.7075894097331","10.9623299178034","10.4930483284018","10.2542367979018","10.4314006869459","10.6907733712474","11.4574389975205","11.9732613752943","11.7083290200709","11.8445741729765","12.2931248033973","12.4349891980487","12.6159363503001","12.1457721804078","11.3735618977416","11.9293469709772","11.5630290678707","11.0476876352976","10.8920393587509",
"Tonga","TON","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35","1.351","1.3","1.708","2.007","2.414","2.864","3.36","3.714","4.12","4.479","4.837","5.18","3.944","2.572","1.09","1.182","1.254","1.41","1.517","1.606","1.647","1.758","1.924","2.028","2.048","2.132","2.248","2.164","2.675","2.111","2.354","2.303",
"South Asia (IDA & IBRD)","TSA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.02287464313835","6.01666368737891","6.0278772375636","5.99631327163445","6.1224133478846","6.22962151592593","6.37586691875509","6.52064368711745","6.6620489041034","6.79516260380284","6.96049129083957","7.16076739898536","7.29023645636186","7.39411290556465","7.48197126233542","7.3372402753042","7.29043731759058","7.2852598575556","7.28042999210194","7.04764433609934","7.00449581230196","7.26761282716877","7.17849500954893","6.98947969606603","7.10282459465437","6.90657999017559","6.94875788042348","7.00630759617059","6.23401012727199","7.55218774295091","6.4463621472015","5.14071279522711","4.60565840400623",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.41253940022689","6.51625891489893","6.5541625871636","6.48404143109874","6.33491898146741","6.25894036344278","6.22494289446622","6.25115606323719","6.35752109594267","6.34444024622016","6.25347834882791","6.16140134542826","6.09254373052188","5.94377435711451","5.83243615230754","5.74216330147141","5.69732571101664","5.69422436191163","5.77831910197343","6.02867397981267","5.94545203568474","5.83483425406895","5.65924573566362","5.71014448207708","5.88238842176005","5.95142005216939","6.04859397689588","6.0358068783623","6.17066490328115","6.60615505560032","6.75188633027445","6.13408309881721","6.02714436550901",
"Trinidad and Tobago","TTO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.52","19.66","19.81","18.44","17.22","16.25","15.01","14.21","13.12","12.1","10.88","10.39","10.48","8.33","7.95","6.27","5.54","4.63","5.28","4.033","3.425","3.718","2.683","2.477","2.428","3.207","3.385","3.49","3.523","4.206","4.446","4.383","4.206",
"Tunisia","TUN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.977","15.647","15.986","16.038","16.36","16.07","15.94","15.476","15.21","14.94","14.4","14.55","14.51","14.23","12.872","12.51","12.365","12.444","13.291","13.049","18.334","17.63","15.934","14.259","15.159","15.557","15.33","15.459","17.153","17.576","16.505","15.301","15.106",
"Turkiye","TUR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.21","8.509","8.962","8.577","7.644","6.629","6.841","6.888","7.687","6.495","8.381","10.358","10.542","10.838","10.636","10.227","10.285","10.965","14.026","11.879","9.789","9.21","9.713","9.901","10.304","10.899","10.919","10.956","13.73","13.148","11.969","10.432","9.412",
"Tuvalu","TUV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.68","3.881","3.847","3.659","3.466","3.336","3.279","3.215","3.127","2.994","3.021","3.051","3.104","3.192","3.299","3.024","2.775","2.5","3.029","3.47","3.223","2.93","2.125","2.162","2.237","2.313","2.409","2.518","2.781","2.806","2.609","2.607",
"Uganda","UGA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.404","3.498","3.445","3.424","3.197","3.182","3.222","3.418","3.454","3.52","3.517","3.5","3.6","2.706","1.9","2.27","2.675","3.049","3.6","3.619","3.528","3.551","1.91","2.404","2.788","3.167","3.643","3.42","3.185","3.914","3.422","2.93","2.831",
"Ukraine","UKR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9","2","2","5.62","7.65","8.93","11.32","11.864","11.707","11.061","10.136","9.057","8.59","7.18","6.81","6.351","6.363","8.84","8.1","7.851","7.529","7.17","9.27","9.14","9.35","9.5","8.799","8.194","9.475","9.834","","",
"Upper middle income","UMC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71517540638096","3.79214496982236","4.03046359134079","4.45851600390122","4.87576931121084","5.05195651578873","5.08766533765775","5.37990398424212","5.63839341576803","5.58615890675274","5.85921311819053","6.19949080782128","6.32018386363591","6.16984494721271","6.1652243699255","5.92359454066661","5.83974953799735","5.81299186654236","6.13816938700602","5.85965151135375","5.65392345795142","5.56096326889037","5.52230933580566","5.54002399218583","5.75806122580609","5.98785106178185","5.98668007740133","5.91811073021947","6.04633607707026","6.71248090223979","6.32873263047161","5.96245488414526","5.60810035681297",
"Uruguay","URY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95","8.96","8.35","9.04","10.02","11.93","11.44","9.362","10.466","12.627","15.052","16.648","16.661","12.98","12.009","10.844","9.403","8.026","7.74","7.158","6.307","6.451","6.444","6.547","7.488","7.841","7.89","8.336","8.734","10.33","9.301","7.877","8.354",
"United States","USA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","7.5","6.9","6.119","5.65","5.451","5","4.511","4.219","3.992","4.731","5.783","5.989","5.529","5.084","4.623","4.622","5.784","9.254","9.633","8.949","8.069","7.375","6.168","5.28","4.869","4.355","3.896","3.669","8.055","5.349","3.65","3.625",
"Uzbekistan","UZB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","2.9","4.9","7.3","7.8","10.7","10.9","13.3","13.3","12.286","11.254","10.224","9.185","8.126","7.074","6.026","4.99","4.89","5.04","5.36","4.96","4.87","4.86","5.09","5.15","5.16","5.83","5.391","4.945","5.293","5.345","4.535","4.526",
"St. Vincent and the Grenadines","VCT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.77","19.541","19.66","19.958","19.984","20.328","20.106","20.503","20.524","20.792","21.1","20.617","19.967","19.524","19.449","19.15","18.927","18.79","19.378","19.951","20.03","19.846","19.347","19.229","19.121","19.01","18.988","18.968","19.22","20.563","20.279","19.51","18.674",
"Venezuela, RB","VEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.45","7.69","6.6","8.56","10.24","11.77","11.16","11.15","14.53","13.99","13.04","16.17","16.78","15.07","10.663","8.606","7.279","6.245","6.097","7.112","6.902","6.601","7.54","6.821","6.138","5.319","5.045","5.463","5.887","7.53","7.027","5.747","5.528",
"British Virgin Islands","VGB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.989","12.271","12.446","12.247","11.811","11.699","11.465","11.247","10.869","10.469","10.583","10.817","11.119","10.772","10.701","10.169","9.935","10.008","11.3","11.501","11.778","11.84","12.274","12.36","12.146","12.247","11.955","12.137","12.259","14.836","13.932","12.669","12.087",
"Viet Nam","VNM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.162","2.128","2.051","1.98","1.959","1.93","2.87","2.29","2.33","2.26","2.76","2.12","2.25","2.14","2.077","2.045","2.026","1.889","1.737","1.114","0.999","1.027","1.316","1.256","1.849","1.848","1.874","1.161","1.681","2.103","2.385","1.535","1.602",
"Vanuatu","VUT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.009","7.982","8.326","8.145","8.198","8.153","8.287","8.285","8.352","8.321","8.47","8.654","8.71","8.465","8.132","8.006","6.852","5.658","4.565","4.683","4.819","4.949","5.057","5.15","5.255","5.262","5.288","5.326","5.445","4.046","4.734","5.171","5.099",
"World","WLD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99572543553899","5.14944720816336","5.41971393402189","5.67150798211896","5.82452882909786","5.91072851626164","5.95410200994453","6.12542149631395","6.26660354055671","6.13186347676363","6.22480560935195","6.47033934436914","6.57241181694006","6.45021870502776","6.36653666096943","6.10601322291024","5.89834710405627","5.93505017855914","6.51292890860125","6.38811330137925","6.2399489120981","6.22949766082062","6.16818757314667","6.01720929432732","6.04994651697604","6.00919066475927","5.91604059243431","5.75899807831486","5.58826809603292","6.58866731846614","6.04073484613077","5.27373767392169","4.97284088820277",
"Samoa","WSM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.438","2.686","2.995","3.239","3.51","3.775","4.123","4.487","4.732","4.96","4.978","5.04","5.165","5.214","5.323","5.426","5.538","5.646","5.62","5.68","8.752","8.772","8.72","8.9","9.062","9.4","9.512","9.601","10.214","10.368","9.923","9.747",
"Kosovo","XKX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17","8.114","8.338","8.34","8.987","9.588","10.224","10.83","11.46","11.561","11.725","11.842","12.013","12.131","12.216","12.349","12.483","12.647","12.753","12.778","13.277","13.44","13.638","13.467","17.9","18.382","18.564","17.644","17.303","17.972","18.248","17.515","17.215",
"South Africa","ZAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.105","20.369","20.295","20.073","19.799","19.643","19.679","19.821","19.926","19.841","19.725","19.658","19.728","19.634","19.557","19.425","19.39","19.507","20.512","23.181","21.416","21.786","22.038","22.606","22.869","24.023","23.992","24.218","25.538","24.339","28.77","28.838","27.988",
"Zambia","ZMB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9","19.544","19.7","18.645","16.825","15.3","13.305","12","12.496","12.93","13.41","14.125","14.701","15.327","15.9","13.232","10.563","7.93","10.581","13.19","10.546","7.85","8.042","8.131","8.316","8.418","8.518","5.031","5.539","6.032","5.195","5.993","5.913",
"Zimbabwe","ZWE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.796","4.933","4.993","4.96","5.573","6.161","6.93","6.385","6","5.682","5.314","5.007","4.736","4.39","4.626","4.763","4.997","5.374","5.469","5.456","5.368","5.057","4.944","4.774","5.383","5.893","6.347","6.792","7.373","8.621","9.54","10.087","8.759",
